State,Year,Quarter,Civilian Labor Force(000),Covered Employment(000),Subject Employers(000),Total Unemployment Rate,,Total Unemployed(000),Insured Unemployed Regular Programs(000),Insured Unemployed All Programs(000),Recipiency Rates Regular Programs ,,Recipiency Rates All Programs ,
IL,2009,3,"6,646","5,429",303,10.5,13,701,288.49,326.36,41.2,24,46.6,19
IL,2009,4,"6,577","5,450",302,10.8,8,711,245.87,273.64,34.6,30,38.5,32
IL,2010,1,"6,592","5,293",299,11.9,8,784,282.06,294.17,36,30,37.5,30
IL,2010,2,"6,643","5,440",300,10.5,11,699,222.5,233.23,31.8,28,33.4,28
IL,2010,3,"6,637","5,419",299,10.1,13,671,209.19,243.78,31.2,24,36.3,25
IL,2010,4,"6,578","5,490",300,9.5,16,623,199.29,241.47,32,24,38.7,18
IL,2011,1,"6,509","5,352",297,10,15,648,237.17,275.69,36.6,21,42.5,19
IL,2011,2,"6,571","5,509",299,9.7,13,635,183.62,217.38,28.9,26,34.3,19
IL,2011,3,"6,608","5,507",299,10.1,12,667,170.52,201.24,25.6,26,30.2,21
IL,2011,4,"6,582","5,554",301,9.4,10,618,161.09,189.27,26.1,29,30.6,26
IL,2012,1,"6,539","5,434",299,9.5,12,622,203.07,229.33,32.6,28,36.9,24
IL,2012,2,"6,591","5,576",301,8.9,10,587,155.95,170.1,26.6,28,29,26
IL,2012,3,"6,615","5,574",302,9,12,596,142.45,142.46,23.9,28,23.9,28
IL,2012,4,"6,590","5,617",303,8.7,8,571,148.68,148.69,26,30,26,30
IL,2013,1,"6,540","5,489",302,9.8,6,640,189.2,189.21,29.6,28,29.6,28
IL,2013,2,"6,580","5,625",306,9.1,5,597,150.66,150.67,25.2,28,25.2,28
IL,2013,3,"6,586","5,624",308,9,5,594,140.84,140.84,23.7,28,23.7,28
IL,2013,4,"6,519","5,677",310,8.4,5,551,140,140.01,25.4,29,25.4,29
IL,2014,1,"6,521","5,543",308,8.7,5,566,181.17,181.17,32,27,32,27
IL,2014,2,"6,521","5,712",308,7.1,10,464,134.56,134.56,29,25,29,25
IL,2014,3,"6,529","5,710",308,6.8,15,446,116.98,116.98,26.2,20,26.2,20
IL,2014,4,"6,495","5,766",310,6.1,13,393,112.94,112.94,28.7,25,28.7,25
IN,2009,1,"3,238","2,665",132,10.7,10,345,163.13,163.31,47.3,25,47.3,26
IN,2009,2,"3,260","2,674",132,10.7,11,348,147.97,154.55,42.5,30,44.4,29
IN,2009,3,"3,211","2,649",130,10.3,18,330,113.33,128.48,34.3,35,38.9,35
IN,2009,4,"3,158","2,677",130,10.2,17,322,94.76,106.52,29.4,42,33.1,39
IN,2010,1,"3,153","2,602",131,11.5,13,362,107.75,111.67,29.7,41,30.8,40
IN,2010,2,"3,201","2,684",131,10,18,321,75.48,89.8,23.5,46,27.9,39
IN,2010,3,"3,193","2,673",128,9.7,19,309,68.68,92,22.2,46,29.7,35
IN,2010,4,"3,157","2,708",127,9.2,20,291,66.74,84.14,22.9,42,28.9,39
IN,2011,1,"3,152","2,655",129,9.5,23,301,84.12,99.72,28,34,33.2,33
IN,2011,2,"3,199","2,731",129,8.6,24,276,61.58,74.32,22.3,39,26.9,37
IN,2011,3,"3,209","2,724",129,9,21,288,56.44,69.43,19.6,46,24.1,40
IN,2011,4,"3,196","2,760",129,8.6,17,274,56.49,65.05,20.6,47,23.7,45
IN,2012,1,"3,170","2,715",131,8.9,18,281,73.75,83.73,26.2,36,29.8,36
IN,2012,2,"3,183","2,788",130,8,22,254,53.38,56.11,21,40,22.1,40
IN,2012,3,"3,174","2,786",129,8.1,20,256,49.41,49.43,19.3,48,19.3,48
IN,2012,4,"3,164","2,810",130,7.9,17,251,49,49.02,19.5,47,19.5,47
IN,2013,1,"3,158","2,749",129,8.8,11,277,61.17,61.18,22.1,41,22.1,41
IN,2013,2,"3,203","2,819",128,7.6,19,243,47.63,47.64,19.6,44,19.6,44
IN,2013,3,"3,213","2,823",128,7.2,23,230,45.14,45.15,19.6,42,19.6,42
IN,2013,4,"3,200","2,859",128,6.5,23,209,44.71,44.72,21.3,39,21.4,39
IN,2014,1,"3,192","2,782",124,6.8,24,216,56.07,56.08,25.9,36,25.9,36
IN,2014,2,"3,242","2,869",125,5.8,27,189,36.46,36.46,19.3,41,19.3,41
IN,2014,3,"3,240","2,864",124,5.7,31,186,28.77,28.77,15.5,47,15.5,47
IN,2014,4,"3,239","2,904",126,5.5,26,177,29.61,29.61,16.7,45,16.7,45
KS,2009,1,"1,502","1,302",72,6.4,43,97,46.51,46.51,48.1,24,48.1,25
KS,2009,2,"1,522","1,303",72,6.9,41,105,52.61,52.61,50.2,19,50.2,23
KS,2009,3,"1,525","1,274",71,7.5,40,114,51.93,51.93,45.5,16,45.5,20
KS,2009,4,"1,502","1,285",71,6.8,44,102,45.05,49.13,44.2,16,48.2,13
KS,2010,1,"1,495","1,251",71,7.5,44,112,46.23,46.84,41.2,22,41.8,21
KS,2010,2,"1,503","1,279",71,6.8,45,102,33.98,35.62,33.3,27,34.9,26
KS,2010,3,"1,506","1,264",69,7,42,106,36.3,39.98,34.4,16,37.9,19
KS,2010,4,"1,497","1,285",70,6.5,45,97,31.05,34,31.9,25,34.9,26
KS,2011,1,"1,494","1,257",70,7,44,104,37.46,39.14,35.9,22,37.5,26
KS,2011,2,"1,499","1,288",70,6.3,45,95,29.07,30.75,30.7,21,32.5,23
KS,2011,3,"1,502","1,271",70,6.5,43,98,28.38,30,29,19,30.6,19
KS,2011,4,"1,497","1,295",70,5.8,44,86,27.95,30.09,32.5,18,34.9,19
KS,2012,1,"1,486","1,278",70,6.1,45,91,32.85,34.81,36,20,38.1,19
KS,2012,2,"1,493","1,304",70,5.7,42,85,27.65,27.93,32.7,13,33,14
KS,2012,3,"1,492","1,285",70,5.8,41,87,27.21,27.22,31.2,16,31.2,16
KS,2012,4,"1,492","1,312",71,5.2,43,78,28.49,28.49,36.7,13,36.7,13
KS,2013,1,"1,484","1,290",70,5.8,44,86,29.66,29.66,34.4,18,34.4,18
KS,2013,2,"1,495","1,320",69,5.3,41,80,25.07,25.07,31.5,17,31.5,17
KS,2013,3,"1,494","1,308",70,5.5,41,82,24.75,24.75,30.2,16,30.2,16
KS,2013,4,"1,484","1,333",70,4.6,44,68,22.11,22.11,32.5,20,32.5,20
KS,2014,1,"1,489","1,309",69,5,46,74,27.95,27.95,37.6,17,37.6,17
KS,2014,2,"1,498","1,343",69,4.4,40,67,21.16,21.16,31.8,16,31.8,16
KS,2014,3,"1,497","1,326",70,4.7,39,70,19.26,19.26,27.4,18,27.4,18
KS,2014,4,"1,493","1,351",70,3.9,42,58,18.07,18.07,31.1,21,31.1,21
KY,2009,1,"2,058","1,669",86,10.9,7,224,84.98,84.98,37.9,41,37.9,41
KY,2009,2,"2,087","1,683",85,11.1,9,231,81.28,85.53,35.1,45,37,42
KY,2009,3,"2,068","1,647",85,10.9,8,225,68.38,79.01,30.3,49,35.1,45
KY,2009,4,"2,046","1,683",85,10.3,15,210,55.01,61.19,26.2,49,29.1,51
KY,2010,1,"2,052","1,636",85,11.7,12,239,66.44,66.46,27.8,43,27.8,44
KY,2010,2,"2,075","1,682",85,10.2,14,212,50.18,53.19,23.7,44,25.1,48
KY,2010,3,"2,070","1,657",84,9.9,17,205,44.27,53.94,21.6,49,26.4,46
KY,2010,4,"2,063","1,701",84,9.5,16,195,40.54,52.02,20.7,48,26.6,46
KY,2011,1,"2,056","1,661",84,10.3,12,211,49.4,60.5,23.4,44,28.6,40
KY,2011,2,"2,074","1,704",85,9.4,17,195,41.16,50.53,21.1,44,25.9,41
KY,2011,3,"2,063","1,680",85,9.3,18,193,38.22,46.52,19.8,44,24.1,40
KY,2011,4,"2,053","1,726",85,8.5,19,174,36.38,44.91,20.9,45,25.8,38
KY,2012,1,"2,037","1,697",85,9,16,183,42.56,50.33,23.3,40,27.5,39
KY,2012,2,"2,066","1,734",86,8.1,21,168,34.1,35.56,20.3,44,21.2,43
KY,2012,3,"2,067","1,706",87,8.1,20,168,35.81,35.81,21.3,37,21.3,37
KY,2012,4,"2,070","1,751",88,7.6,20,157,36.22,36.23,23.1,39,23.1,39
KY,2013,1,"2,057","1,716",88,8.6,16,177,40.39,40.39,22.8,37,22.8,37
KY,2013,2,"2,076","1,750",88,8,13,166,33.7,33.7,20.2,41,20.2,41
KY,2013,3,"2,062","1,729",89,7.9,14,162,34.01,34.01,21,38,21,38
KY,2013,4,"2,029","1,775",88,7.2,12,147,29.74,29.74,20.2,42,20.2,42
KY,2014,1,"2,021","1,734",91,8,10,161,37.16,37.16,23.1,39,23.1,39
KY,2014,2,"2,026","1,779",90,6.6,13,134,27.14,27.14,20.3,39,20.3,39
KY,2014,3,"1,999","1,757",91,6.1,25,121,25.13,25.13,20.8,34,20.8,34
KY,2014,4,"1,981","1,808",91,5,31,100,23.3,23.3,23.3,33,23.3,33
LA,2009,1,"2,051","1,833",104,6.2,46,128,38.99,39.94,30.6,51,31.3,51
LA,2009,2,"2,079","1,825",104,6.9,41,144,50.58,50.76,35,47,35.1,46
LA,2009,3,"2,083","1,797",104,7.4,41,154,60.54,60.54,39.3,28,39.3,34
LA,2009,4,"2,059","1,813",103,6.6,47,137,60.99,60.99,44.6,14,44.6,19
LA,2010,1,"2,048","1,784",104,7.2,48,147,59.9,59.9,40.7,23,40.7,23
LA,2010,2,"2,099","1,809",105,7.4,40,156,54.68,54.69,35.1,23,35.1,25
LA,2010,3,"2,107","1,793",104,8,31,169,53.02,53.02,31.4,22,31.4,31
LA,2010,4,"2,083","1,815",104,7.4,36,155,47.77,47.77,30.8,27,30.8,34
LA,2011,1,"2,065","1,799",105,7.7,39,158,46.45,46.46,29.4,31,29.4,38
LA,2011,2,"2,083","1,819",105,7.5,36,156,43.47,43.47,27.9,28,27.9,33
LA,2011,3,"2,090","1,806",105,7.7,30,162,44.69,44.69,27.6,21,27.6,27
LA,2011,4,"2,084","1,837",104,6.8,35,142,40.4,40.4,28.4,25,28.4,32
LA,2012,1,"2,066","1,821",104,7,38,145,38.01,38.01,26.1,37,26.1,42
LA,2012,2,"2,104","1,850",104,7,32,147,31.98,31.98,21.8,37,21.8,41
LA,2012,3,"2,098","1,823",103,7,32,147,32.68,32.68,22.2,35,22.2,35
LA,2012,4,"2,091","1,858",103,6,39,125,29.2,29.2,23.4,38,23.4,38
LA,2013,1,"2,080","1,844",102,6.7,38,140,27.47,27.47,19.6,46,19.6,46
LA,2013,2,"2,115","1,866",100,6.8,30,143,21.56,21.56,15,51,15,51
LA,2013,3,"2,116","1,854",101,6.7,28,143,25.35,25.35,17.8,46,17.8,46
LA,2013,4,"2,096","1,886",100,5.5,39,115,21.94,21.94,19.1,47,19.1,47
LA,2014,1,"2,089","1,866",100,5.5,41,115,20.95,20.95,18.2,49,18.2,49
LA,2014,2,"2,134","1,893",99,6,24,127,19.21,19.21,15.1,48,15.1,48
LA,2014,3,"2,171","1,891",98,7.1,10,153,20.85,20.85,13.6,50,13.6,50
LA,2014,4,"2,172","1,925",99,6.4,9,140,19.02,19.02,13.6,51,13.6,51
ME,2009,1,692,551,43,9,20,63,27.01,27.01,43.2,32,43.2,32
ME,2009,2,700,570,41,8.5,24,60,23.36,24.25,39.1,36,40.6,35
ME,2009,3,707,578,41,7.8,34,55,17.03,19.42,30.9,46,35.3,44
ME,2009,4,692,568,41,8.2,29,57,16.95,18.98,29.9,40,33.4,38
ME,2010,1,689,542,41,9.9,27,68,24.94,26.02,36.7,29,38.2,28
ME,2010,2,698,563,41,8.4,30,59,18.01,19.28,30.7,31,32.9,29
ME,2010,3,707,575,41,7.6,39,54,13.9,16.17,25.9,34,30.2,34
ME,2010,4,697,567,42,7.9,32,55,14.75,16.74,26.8,30,30.4,36
ME,2011,1,691,543,42,9,28,62,22.08,23.56,35.6,24,38,24
ME,2011,2,697,565,42,7.8,30,55,16.22,17.44,29.7,23,31.9,26
ME,2011,3,709,581,41,7,39,50,11.61,12.86,23.2,33,25.7,31
ME,2011,4,699,571,42,7.1,32,49,13.02,14.27,26.4,28,28.9,31
ME,2012,1,691,546,42,8.2,27,57,20.51,21.22,36.1,19,37.3,22
ME,2012,2,700,572,42,7.2,27,50,14.13,14.13,28.1,25,28.1,27
ME,2012,3,710,583,42,6.6,38,47,10.4,10.4,22.1,36,22.1,36
ME,2012,4,701,572,42,6.8,29,48,13.08,13.08,27.5,26,27.5,26
ME,2013,1,695,547,42,8,21,56,18.71,18.71,33.6,20,33.6,20
ME,2013,2,705,574,42,6.8,30,48,13.31,13.31,27.7,24,27.7,24
ME,2013,3,717,589,41,6,39,43,9.46,9.46,22.1,33,22.1,33
ME,2013,4,700,578,41,6,32,42,11.13,11.13,26.3,27,26.3,27
ME,2014,1,694,551,41,7,21,48,17.98,17.98,37.3,19,37.3,19
ME,2014,2,698,579,41,5.6,32,39,11.51,11.51,29.6,22,29.6,22
ME,2014,3,708,594,41,4.9,38,35,7.31,7.31,20.9,33,20.9,33
ME,2014,4,693,582,42,4.9,32,34,9.05,9.05,26.6,29,26.6,29
,,,,,,,,,,,,,,
